MandatId,DateCreation,BienMandatId,Statut,DescriptionBien_DateOffreAcceptee,Origine_DateCollecte,CritereId,TypeProjet,BudgetMaxEuro,SurfaceMin,NombrePiecesEnum,NombreChambresEnum,LocalisationId,Code,Nom,StatutMandat,TypeMission,TypeMandat,TypeBien
1591,2013-01-17,1591,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1592,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1593,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1594,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1595,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1596,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1597,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1598,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1599,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1600,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1601,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1602,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1603,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1604,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1605,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1606,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1607,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1608,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1609,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1610,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1611,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1612,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1613,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1614,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1615,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1616,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1617,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1618,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1619,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1620,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1621,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1622,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1623,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1624,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1625,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1626,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1627,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1628,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1629,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1630,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1631,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1632,7,0001-01-01,0001-01-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1633,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1634,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1635,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1636,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1637,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1638,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1639,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1640,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1641,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1642,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1643,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1644,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1645,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1646,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1647,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1648,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1649,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1650,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1651,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1652,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1653,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1654,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1655,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1656,4,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1657,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1658,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1659,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1660,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1661,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1662,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1663,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1664,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1665,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1666,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1667,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1668,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1669,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1670,1,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1671,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1672,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1673,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1674,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1675,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1676,7,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1677,6,0001-01-01,0001-01-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1678,0,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1679,0,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1591,2013-01-17,1680,0,0001-01-01,2013-10-01,1591,"Résidence principale",220000,80,2,2,NULL,NULL,NULL,"Entrée dans les lieux",Online,"Avec préavis",Maison
1877,2013-03-04,1861,1,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1862,7,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1863,2,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1864,1,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1865,2,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1866,1,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1867,2,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1868,7,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1869,3,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
1877,2013-03-04,1870,0,0001-01-01,2013-10-02,1877,"Résidence secondaire",300000,160,4,3,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2346,2013-05-31,2631,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2632,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2633,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2634,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2635,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2636,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2637,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2638,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2639,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2640,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2641,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2642,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2346,2013-05-31,2643,0,0001-01-01,2013-10-02,2346,"Résidence principale",800000,180,5,4,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Inconnu
2415,2013-06-14,2886,7,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2887,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2888,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2889,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2890,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2891,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2892,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2893,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2894,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2895,4,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2896,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2897,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2898,7,0001-01-01,2013-09-17,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2899,7,0001-01-01,2013-09-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2900,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2901,7,0001-01-01,2013-09-13,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2902,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2903,7,0001-01-01,2013-09-17,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2904,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2905,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2906,4,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2907,7,0001-01-01,2013-09-17,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2908,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2909,7,0001-01-01,2013-09-24,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2910,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2911,4,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2912,7,0001-01-01,2013-09-24,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2913,7,0001-01-01,2013-09-30,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2914,7,0001-01-01,2013-09-27,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2915,7,0001-01-01,2013-09-24,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2916,7,0001-01-01,2013-09-24,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2917,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2918,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2919,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2920,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2921,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2922,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2923,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2924,1,0001-01-01,2013-09-30,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2925,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2926,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2927,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2928,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2929,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2930,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
